,RTL_STORE_CD,RTL_FIPS_COUNTY_DSC,RTL_PREMISE_TYPE_CD,RTL_CHANNEL_DSC,RTL_SUBCHANNEL_DSC,RTL_BEER_FLAG,RTL_LIQUOR_FLG,BEERTYPE
605,100682584,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
606,105614732,SALT LAKE,ON,RECREATION,GOLF/COUNTRY CLUB,Y,Y,LowPoint
607,100362794,WEBER,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
608,100111930,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
609,105624835,DAVIS,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
610,101415022,WEBER,OFF,LIQUOR,CONVENTIONAL LIQUOR,Y,Y,NonLowPoint
611,102597011,SALT LAKE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
612,205626050,UINTAH,ON,DINING,CASUAL DINING,Y,Y,LowPoint
613,100187122,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
614,101750430,UTAH,ON,DINING,CASUAL DINING,Y,Y,LowPoint
615,101856825,UTAH,ON,DINING,CASUAL DINING,Y,Y,LowPoint
616,103856978,SUMMIT,ON,DINING,CASUAL DINING,Y,Y,LowPoint
617,202220090,WASHINGTON,ON,DINING,CASUAL DINING,Y,N,LowPoint
618,103600342,CARBON,ON,DINING,FAST CASUAL,Y,Y,LowPoint
619,101690524,UTAH,ON,DINING,CASUAL DINING,Y,Y,LowPoint
620,101676370,UTAH,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
621,100314842,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
622,100888803,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
623,102143449,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
624,101715742,UTAH,ON,DINING,POLISHED CASUAL,Y,Y,LowPoint
625,102585222,WEBER,OFF,EXTENDED MASTER OFF-PREMISE,OTHER OFF-PREMISE,N,N,LowPoint
626,305605794,SUMMIT,ON,BAR/NIGHTCLUB,IRISH PUB,Y,Y,LowPoint
627,200693925,IRON,OFF,CONVENIENCE STORE,GAS STATION/KIOSK,Y,N,LowPoint
628,200300010,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
629,100582780,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
630,100971423,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
631,102600575,WASHINGTON,ON,DINING,CASUAL DINING,Y,Y,LowPoint
632,100447937,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
633,205531046,SALT LAKE,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
634,101683763,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
635,101671778,UTAH,ON,BAR/NIGHTCLUB,COUNTRY WESTERN,Y,Y,LowPoint
636,105609595,GRAND,ON,DINING,CASUAL DINING,Y,N,LowPoint
637,103867032,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
638,101834621,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
639,101488545,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
640,103984279,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
641,101672500,DAVIS,ON,RECREATION,GOLF/COUNTRY CLUB,Y,N,LowPoint
642,203817442,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
643,200859631,WASHINGTON,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
644,201734360,DAVIS,ON,DINING,CASUAL DINING,Y,Y,LowPoint
645,201440745,BOX ELDER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
646,200688064,MORGAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
647,200689877,UINTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
648,102249252,WASATCH,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
649,100515266,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
650,201673106,CACHE,ON,EXTENDED MASTER ON-PREMISE,RESTAURANT NA,N,N,LowPoint
651,105624938,CARBON,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
652,100925198,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
653,100301332,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
654,101619335,WEBER,ON,EXTENDED MASTER ON-PREMISE,RESTAURANT NA,N,N,LowPoint
655,100635787,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
656,100447931,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
657,100447934,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
658,100909657,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
659,103931309,WASATCH,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
660,100925234,DUCHESNE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
661,101840446,UTAH,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
662,100251922,SANPETE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
663,103961113,TOOELE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
664,301671791,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
665,107198740,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
666,202135213,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
667,100437813,SANPETE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
668,101580888,SALT LAKE,OFF,EXTENDED MASTER OFF-PREMISE,ETHNIC MARKETS,N,N,LowPoint
669,107081670,SALT LAKE,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
670,101689412,WEBER,ON,RECREATION,GOLF/COUNTRY CLUB,Y,N,LowPoint
671,101689041,CARBON,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
672,100693921,BEAVER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
673,103932036,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
674,101548136,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
675,100462795,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
676,101530934,GARFIELD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
677,101671776,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
678,105614493,SALT LAKE,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
679,300688304,PIUTE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
680,101666797,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
681,101415033,SALT LAKE,OFF,LIQUOR,CONVENTIONAL LIQUOR,Y,Y,NonLowPoint
682,101643335,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
683,101734531,SALT LAKE,ON,CATERER,FOOD SERVICE,Y,Y,LowPoint
684,101619328,BEAVER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
685,107368970,SUMMIT,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
686,200447940,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
687,107368898,SALT LAKE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
688,107447565,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
689,201946894,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
690,205604503,GRAND,ON,DINING,CASUAL DINING,Y,Y,LowPoint
691,105608502,UTAH,ON,DINING,CASUAL DINING,Y,Y,LowPoint
692,107499772,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
693,107521645,SALT LAKE,ON,DINING,FAST CASUAL,Y,N,LowPoint
694,300688285,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
695,201530907,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
696,102006480,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
697,103693845,DAVIS,ON,DINING,CASUAL DINING,Y,N,LowPoint
698,101692217,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
699,101756398,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
700,105610330,IRON,ON,DINING,CASUAL DINING,Y,Y,LowPoint
701,100952835,UTAH,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
702,105610743,SUMMIT,ON,LODGING,RESORT/CONVENTION,Y,Y,LowPoint
703,200585523,MILLARD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
704,300656544,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
705,500689888,BOX ELDER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
706,200657469,DUCHESNE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
707,103844930,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
708,202714987,SALT LAKE,ON,LODGING,FULL SERVICE LODGING,Y,Y,LowPoint
709,100391335,SUMMIT,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
710,100344428,CARBON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
711,100447913,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
712,102237677,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
713,101542939,GARFIELD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
714,105621563,SALT LAKE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
715,101809065,SALT LAKE,OFF,CIGARETTE OUTLET,CONVENTIONAL CIGARETTE OUTLET,Y,N,LowPoint
716,100688072,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
717,102081481,SAN JUAN,ON,DINING,CASUAL DINING,Y,Y,LowPoint
718,101917296,SALT LAKE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
719,201441458,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
720,100362798,SALT LAKE,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
721,101672497,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
722,105599467,DAVIS,ON,RECREATION,PRIVATE CLUB,Y,Y,LowPoint
723,104001650,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
724,105614409,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
725,105617565,UINTAH,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
726,103756274,SALT LAKE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
727,103505393,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
728,103653919,SALT LAKE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
729,102518202,DAVIS,ON,DINING,CASUAL DINING,Y,Y,LowPoint
730,101553959,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
731,101942907,TOOELE,OFF,LIQUOR,CONVENTIONAL LIQUOR,Y,Y,NonLowPoint
732,100414459,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
733,201440107,BOX ELDER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
734,207266717,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
735,103510941,SALT LAKE,ON,DINING,FAST CASUAL,Y,N,LowPoint
736,200300015,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
737,100112081,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
738,105544176,CACHE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
739,103753483,BOX ELDER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
740,107191977,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
741,100632781,CACHE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
742,100170874,SEVIER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
743,101618865,UTAH,ON,DINING,CASUAL DINING,Y,Y,LowPoint
744,201972090,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
745,101673084,SUMMIT,ON,DINING,FAST CASUAL,Y,N,LowPoint
746,103561895,SALT LAKE,ON,DINING,CASUAL DINING,Y,N,LowPoint
747,100329503,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
748,103947740,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
749,101907058,SALT LAKE,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
750,101675023,SANPETE,ON,RECREATION,BILLIARD/BOWLING/ARCADE,Y,N,LowPoint
751,205624759,SALT LAKE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
752,107198584,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
753,101430970,RICH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
754,100557268,JUAB,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
755,100691244,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
756,1093697,SALT LAKE,OFF,LIQUOR,CONVENTIONAL LIQUOR,N,N,NonLowPoint
757,105544172,DAVIS,ON,DINING,CASUAL DINING,Y,Y,LowPoint
758,202006281,WASHINGTON,ON,DINING,CASUAL DINING,Y,N,LowPoint
759,107339610,SALT LAKE,OFF,WHOLESALE CLUB,CONVENTIONAL CLUB,Y,N,LowPoint
760,200407351,SALT LAKE,OFF,GROCERY,SUPERMARKET-NATURAL/GOURMET FOODS,Y,N,LowPoint
761,102804657,GRAND,OFF,EXTENDED MASTER OFF-PREMISE,CAMPGROUND,N,N,LowPoint
762,101947969,SEVIER,ON,DINING,CASUAL DINING,Y,N,LowPoint
763,302135126,SUMMIT,ON,DINING,CASUAL DINING,Y,Y,LowPoint
764,201523065,SALT LAKE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
765,205624400,SALT LAKE,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
766,300634840,MILLARD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
767,300688293,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
768,102590680,CACHE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
769,107499152,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
770,100140182,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
771,105611630,SAN JUAN,ON,DINING,CASUAL DINING,Y,N,LowPoint
772,100708618,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
773,103838460,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
774,100689725,BOX ELDER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
775,102100357,SALT LAKE,OFF,EXTENDED MASTER OFF-PREMISE,ETHNIC MARKETS,N,N,LowPoint
776,103755213,WASATCH,OFF,LIQUOR,CONVENTIONAL LIQUOR,Y,Y,NonLowPoint
777,100651527,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
778,201942534,SALT LAKE,ON,DINING,FAST CASUAL,Y,N,LowPoint
779,100435645,DAVIS,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
780,105621925,SALT LAKE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
781,103819991,SALT LAKE,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
782,100329524,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
783,105616595,SALT LAKE,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
784,100693948,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
785,100925196,SAN JUAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
786,100653018,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
787,101415019,SALT LAKE,OFF,LIQUOR,CONVENTIONAL LIQUOR,Y,Y,NonLowPoint
788,105614954,WASHINGTON,ON,DINING,POLISHED CASUAL,Y,Y,LowPoint
789,100688063,DUCHESNE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
790,100682565,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
791,105622999,WEBER,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
792,105599940,UINTAH,ON,RECREATION,PRIVATE CLUB,Y,Y,LowPoint
793,107356625,SALT LAKE,OFF,GROCERY,SUPERMARKET-NATURAL/GOURMET FOODS,Y,N,LowPoint
794,201876959,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
795,107198338,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
796,107366910,JUAB,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
797,103996984,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
798,103948374,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
799,107404762,DAVIS,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
800,201827559,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
801,207393686,UINTAH,ON,DINING,CASUAL DINING,Y,Y,LowPoint
802,100301310,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
803,VIP-17469097,UNKNOWN,OFF,UNKNOWN,UNKNOWN,U,U,LowPoint
804,107472186,SALT LAKE,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
805,101675128,SALT LAKE,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
806,100500361,SALT LAKE,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
807,101671790,CACHE,ON,RECREATION,GOLF/COUNTRY CLUB,Y,Y,LowPoint
808,100571916,UTAH,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
809,100437539,SEVIER,ON,DINING,FAST CASUAL,Y,N,LowPoint
810,103763579,SUMMIT,ON,RECREATION,GOLF/COUNTRY CLUB,Y,Y,LowPoint
811,205623954,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
812,107097694,DAVIS,ON,DINING,CASUAL DINING,Y,Y,LowPoint
813,100112364,UTAH,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
814,100685649,SUMMIT,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
815,100948700,SALT LAKE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
816,103896030,WEBER,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
817,101674349,CACHE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
818,101415004,DAVIS,OFF,LIQUOR,CONVENTIONAL LIQUOR,Y,Y,NonLowPoint
819,101675236,SUMMIT,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
820,205628367,SALT LAKE,ON,RECREATION,BILLIARD/BOWLING/ARCADE,Y,N,LowPoint
821,100317172,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
822,100170710,CARBON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
823,101916802,KANE,OFF,CONVENIENCE STORE,GAS STATION/KIOSK,Y,N,LowPoint
824,101946887,DAVIS,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
825,100620717,SALT LAKE,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
826,100693997,TOOELE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
827,107198471,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
828,101808302,DAVIS,OFF,MILITARY OFF-PREMISE,MILITARY CONVENIENCE STORE,Y,Y,NonLowPoint
829,100971612,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
830,102093651,SUMMIT,ON,DINING,FINE DINING,Y,Y,LowPoint
831,101962828,WAYNE,ON,RECREATION,OTHER ENTERTAINMENT,Y,N,LowPoint
832,101690148,KANE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
833,101496905,WEBER,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
834,101439290,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
835,107293879,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
836,107296447,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
837,100652582,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
838,100425609,TOOELE,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
839,100390448,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
840,101916410,SALT LAKE,OFF,EXTENDED MASTER OFF-PREMISE,ETHNIC MARKETS,N,N,LowPoint
841,102404894,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
842,101690487,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
843,100642655,WEBER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
844,101612401,MILLARD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
845,100924842,UTAH,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
846,107346236,SALT LAKE,OFF,EXTENDED MASTER OFF-PREMISE,GIFT/VARIETY,N,N,LowPoint
847,203517493,WEBER,ON,DINING,CASUAL DINING,Y,Y,LowPoint
848,107453798,DAVIS,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
849,205626256,WEBER,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
850,200643154,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
851,103750362,CARBON,ON,DINING,CASUAL DINING,Y,Y,LowPoint
852,105601412,UTAH,ON,RECREATION,GOLF/COUNTRY CLUB,Y,Y,LowPoint
853,103626382,CACHE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
854,101673705,SALT LAKE,ON,RECREATION,GOLF/COUNTRY CLUB,Y,N,LowPoint
855,101496975,UINTAH,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
856,101784876,UTAH,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
857,102102738,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
858,100586926,WEBER,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
859,100301205,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
860,103585574,CACHE,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
861,205618437,MILLARD,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
862,101978915,WASHINGTON,ON,DINING,CASUAL DINING,Y,Y,LowPoint
863,100756970,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
864,100112090,SALT LAKE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
865,101585768,DAVIS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
866,101693254,SALT LAKE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
867,103622432,SALT LAKE,ON,LODGING,FULL SERVICE LODGING,Y,Y,LowPoint
868,100626213,GARFIELD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
869,201434491,CACHE,OFF,CONVENIENCE STORE,GAS STATION/KIOSK,Y,N,LowPoint
870,100305178,SALT LAKE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
871,101437645,TOOELE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
872,101415023,UTAH,OFF,LIQUOR,CONVENTIONAL LIQUOR,Y,Y,NonLowPoint
873,101433203,UTAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
874,102018490,GRAND,ON,DINING,CASUAL DINING,Y,Y,LowPoint
