"RTL_STORE_CD","BEERTYPE"
"107436054","NonLowPoint"
"101927509","NonLowPoint"
"201397338","NonLowPoint"
"205194030","NonLowPoint"
"101769693","NonLowPoint"
"101831894","NonLowPoint"
"201932136","NonLowPoint"
"105194281","NonLowPoint"
"101606190","NonLowPoint"
"102196807","NonLowPoint"
"103348530","NonLowPoint"
"101996093","NonLowPoint"
"101424314","NonLowPoint"
"105207247","NonLowPoint"
"205544798","NonLowPoint"
"105212389","NonLowPoint"
"207019159","NonLowPoint"
"102071414","NonLowPoint"
"100763904","NonLowPoint"
"305205285","NonLowPoint"
"205201083","NonLowPoint"
"205201101","NonLowPoint"
"202046677","NonLowPoint"
"200135453","NonLowPoint"
"103607050","NonLowPoint"
"102180398","NonLowPoint"
"101397639","NonLowPoint"
"101424355","NonLowPoint"
"105194096","NonLowPoint"
"100792737","NonLowPoint"
"105206303","NonLowPoint"
"205204599","NonLowPoint"
"105213366","NonLowPoint"
"105525256","NonLowPoint"
"102013594","NonLowPoint"
"102412186","NonLowPoint"
"103185368","NonLowPoint"
"102527874","NonLowPoint"
"105211598","NonLowPoint"
"107241073","NonLowPoint"
"107491427","NonLowPoint"
"103989907","NonLowPoint"
"201821565","NonLowPoint"
"101423927","NonLowPoint"
"102074995","NonLowPoint"
"101971764","NonLowPoint"
"105206371","NonLowPoint"
"103640091","NonLowPoint"
"100767993","NonLowPoint"
"101621571","NonLowPoint"
"101611113","NonLowPoint"
"105196258","NonLowPoint"
"102353063","NonLowPoint"
"101943094","NonLowPoint"
"105214698","NonLowPoint"
"105207129","NonLowPoint"
"100793347","NonLowPoint"
"105204532","NonLowPoint"
"100898148","NonLowPoint"
"105206378","NonLowPoint"
"101963530","NonLowPoint"
"101927041","NonLowPoint"
"107507520","NonLowPoint"
"105201562","NonLowPoint"
"101397277","NonLowPoint"
"101397378","NonLowPoint"
"105207993","NonLowPoint"
"102267946","NonLowPoint"
"100763049","NonLowPoint"
"101583839","NonLowPoint"
"100792804","NonLowPoint"
"107080328","NonLowPoint"
"205194480","NonLowPoint"
"105525058","NonLowPoint"
"105206754","NonLowPoint"
"100792730","NonLowPoint"
"101667879","NonLowPoint"
"100792733","NonLowPoint"
"105544261","NonLowPoint"
"102131868","NonLowPoint"
"102057643","NonLowPoint"
"101936344","NonLowPoint"
"101397441","NonLowPoint"
"203912857","NonLowPoint"
"205211004","NonLowPoint"
"105206488","NonLowPoint"
"105196605","NonLowPoint"
"305210743","NonLowPoint"
"107405164","NonLowPoint"
"101944621","NonLowPoint"
"100792396","NonLowPoint"
"200793664","NonLowPoint"
"105208078","NonLowPoint"
"101753829","NonLowPoint"
"201397233","NonLowPoint"
"105212287","NonLowPoint"
"107285207","NonLowPoint"
"105210827","NonLowPoint"
"101736806","NonLowPoint"
"205201168","NonLowPoint"
"100169577","NonLowPoint"
"107375904","NonLowPoint"
"205207184","NonLowPoint"
"202171192","NonLowPoint"
"102423152","NonLowPoint"
"101423494","NonLowPoint"
"201926620","NonLowPoint"
"101976862","NonLowPoint"
"101470832","NonLowPoint"
"105205248","NonLowPoint"
"201610972","NonLowPoint"
"103529545","NonLowPoint"
"105206843","NonLowPoint"
"201923156","NonLowPoint"
"201610967","NonLowPoint"
"101397404","NonLowPoint"
"201786248","NonLowPoint"
"101397536","NonLowPoint"
"205204983","NonLowPoint"
"101583715","NonLowPoint"
"102342150","NonLowPoint"
"105196431","NonLowPoint"
"105212315","NonLowPoint"
"205194265","NonLowPoint"
"107531644","NonLowPoint"
"200769823","NonLowPoint"
"105204963","NonLowPoint"
"100996680","NonLowPoint"
"105204109","NonLowPoint"
"107384640","NonLowPoint"
"101397224","NonLowPoint"
"202189798","NonLowPoint"
"101423527","NonLowPoint"
"101904549","NonLowPoint"
"103884970","NonLowPoint"
"301423335","NonLowPoint"
"105213577","NonLowPoint"
"103792885","NonLowPoint"
"201915257","NonLowPoint"
"101957766","NonLowPoint"
"101874129","NonLowPoint"
"101423635","NonLowPoint"
"105213525","NonLowPoint"
"101771234","NonLowPoint"
"101424333","NonLowPoint"
"101610642","NonLowPoint"
"101965537","NonLowPoint"
"103527236","NonLowPoint"
"105210755","NonLowPoint"
"105211561","NonLowPoint"
"105192784","NonLowPoint"
"105204739","NonLowPoint"
"202491967","NonLowPoint"
"103189476","NonLowPoint"
"107519190","NonLowPoint"
"102171848","NonLowPoint"
"101423090","NonLowPoint"
"101397557","NonLowPoint"
"101670971","NonLowPoint"
"205205030","NonLowPoint"
"103693144","NonLowPoint"
"101938778","NonLowPoint"
"107302076","NonLowPoint"
"107437659","NonLowPoint"
"105206737","NonLowPoint"
"105207270","NonLowPoint"
"100793631","NonLowPoint"
"105204476","NonLowPoint"
"100663846","NonLowPoint"
"305192913","NonLowPoint"
"205194087","NonLowPoint"
"101878232","NonLowPoint"
"101999454","NonLowPoint"
"101397380","NonLowPoint"
"103928004","NonLowPoint"
"105211025","NonLowPoint"
"205526266","NonLowPoint"
"102412784","NonLowPoint"
"105196195","NonLowPoint"
"105213145","NonLowPoint"
"102194726","NonLowPoint"
"105543368","NonLowPoint"
"100655036","NonLowPoint"
"201782308","NonLowPoint"
"205206633","NonLowPoint"
"102611560","NonLowPoint"
"205202053","NonLowPoint"
"100792929","NonLowPoint"
"105207284","NonLowPoint"
"105204489","NonLowPoint"
"100792087","NonLowPoint"
"207378859","NonLowPoint"
"105205028","NonLowPoint"
"101610269","NonLowPoint"
"101423929","NonLowPoint"
"105524941","NonLowPoint"
"105211600","NonLowPoint"
"102279563","NonLowPoint"
"305194478","NonLowPoint"
"105194635","NonLowPoint"
"302058878","NonLowPoint"
"105206995","NonLowPoint"
"101467044","NonLowPoint"
"205196285","NonLowPoint"
"105206441","NonLowPoint"
"103689759","NonLowPoint"
"305208174","NonLowPoint"
"103661219","NonLowPoint"
"102209453","NonLowPoint"
"305202086","NonLowPoint"
"201941346","NonLowPoint"
"102243371","NonLowPoint"
"201958440","NonLowPoint"
"102594023","NonLowPoint"
"302289687","NonLowPoint"
"100792842","NonLowPoint"
"105206245","NonLowPoint"
"101954896","NonLowPoint"
"101937551","NonLowPoint"
"205194215","NonLowPoint"
"107217879","NonLowPoint"
"107448150","NonLowPoint"
"101921661","NonLowPoint"
"100792732","NonLowPoint"
"205202094","NonLowPoint"
"102003193","NonLowPoint"
"105208013","NonLowPoint"
"305206457","NonLowPoint"
"105213367","NonLowPoint"
"105192931","NonLowPoint"
"305213539","NonLowPoint"
"107392849","NonLowPoint"
"405530213","NonLowPoint"
"105210984","NonLowPoint"
"105204978","NonLowPoint"
"105202718","NonLowPoint"
"101610957","NonLowPoint"
"102013644","NonLowPoint"
"202907278","NonLowPoint"
"102356053","NonLowPoint"
"105201142","NonLowPoint"
"103702845","NonLowPoint"
"101799748","NonLowPoint"
"105196336","NonLowPoint"
"102107568","NonLowPoint"
"105201858","NonLowPoint"
"107412171","NonLowPoint"
"105206320","NonLowPoint"
"107338291","NonLowPoint"
"305206715","NonLowPoint"
"105192769","NonLowPoint"
"105194179","NonLowPoint"
"105204524","NonLowPoint"
"101610481","NonLowPoint"
"105210738","NonLowPoint"
"101839981","NonLowPoint"
"105203948","NonLowPoint"
"107328576","NonLowPoint"
"103614150","NonLowPoint"
"105196381","NonLowPoint"
"103639228","NonLowPoint"
"101918114","NonLowPoint"
"102218818","NonLowPoint"
"100792807","NonLowPoint"
"102058862","NonLowPoint"
"207378579","NonLowPoint"
"205212434","NonLowPoint"
"107011372","NonLowPoint"
"107164732","NonLowPoint"
"101927680","NonLowPoint"
"101865161","NonLowPoint"
"105204418","NonLowPoint"
"105207267","NonLowPoint"
"103880771","NonLowPoint"
"107424898","NonLowPoint"
"101955361","NonLowPoint"
"102155338","NonLowPoint"
"205207118","NonLowPoint"
"101955382","NonLowPoint"
"101921812","NonLowPoint"
"101397295","NonLowPoint"
"102014540","NonLowPoint"
"103778619","NonLowPoint"
"102229324","NonLowPoint"
"201936063","NonLowPoint"
"102241071","NonLowPoint"
"101397331","NonLowPoint"
"100766665","NonLowPoint"
"105207958","NonLowPoint"
"105201997","NonLowPoint"
"101673377","NonLowPoint"
"102623709","NonLowPoint"
"100792299","NonLowPoint"
"103872022","NonLowPoint"
"202269026","NonLowPoint"
"102427571","NonLowPoint"
"301802672","NonLowPoint"
"105208098","NonLowPoint"
"101632270","NonLowPoint"
"201971464","NonLowPoint"
"107402315","NonLowPoint"
"103785167","NonLowPoint"
"103865085","NonLowPoint"
"401977301","NonLowPoint"
"105206757","NonLowPoint"
"305205293","NonLowPoint"
"105206809","NonLowPoint"
"107094136","NonLowPoint"
"100793643","NonLowPoint"
"105211390","NonLowPoint"
"105208149","NonLowPoint"
"105210969","NonLowPoint"
"105192806","NonLowPoint"
"205203959","NonLowPoint"
"201610264","NonLowPoint"
"105194276","NonLowPoint"
"100793758","NonLowPoint"
"105206493","NonLowPoint"
"105211001","NonLowPoint"
"103749506","NonLowPoint"
"105201119","NonLowPoint"
"101963499","NonLowPoint"
"101929118","NonLowPoint"
"101961288","NonLowPoint"
"105210975","NonLowPoint"
"105211288","NonLowPoint"
"105206391","NonLowPoint"
"101937645","NonLowPoint"
"107189302","NonLowPoint"
"100793800","NonLowPoint"
"201658348","NonLowPoint"
"305211221","NonLowPoint"
"205194315","NonLowPoint"
"102209002","NonLowPoint"
"105196144","NonLowPoint"
"100767881","NonLowPoint"
"105204550","NonLowPoint"
"101397609","NonLowPoint"
"305206800","NonLowPoint"
"107457272","NonLowPoint"
"100792796","NonLowPoint"
"103923304","NonLowPoint"
"100793444","NonLowPoint"
"100961312","NonLowPoint"
"207260647","NonLowPoint"
"107374491","NonLowPoint"
"103350371","NonLowPoint"
"105214657","NonLowPoint"
"105544356","NonLowPoint"
"100928540","NonLowPoint"
"207351907","NonLowPoint"
"107483303","NonLowPoint"
"105203577","NonLowPoint"
"102016729","NonLowPoint"
"105206326","NonLowPoint"
"205206981","NonLowPoint"
"105194695","NonLowPoint"
"305206688","NonLowPoint"
"107449423","NonLowPoint"
"101951798","NonLowPoint"
"107390695","NonLowPoint"
"205206311","NonLowPoint"
"107528224","NonLowPoint"
"105211296","NonLowPoint"
"201960628","NonLowPoint"
"100793653","NonLowPoint"
"103508423","NonLowPoint"
"100898102","NonLowPoint"
"107222315","NonLowPoint"
"205194765","NonLowPoint"
"105214772","NonLowPoint"
"105203963","NonLowPoint"
"103868652","NonLowPoint"
"201694171","NonLowPoint"
"105194256","NonLowPoint"
"101423941","NonLowPoint"
"105211371","NonLowPoint"
"205205573","NonLowPoint"
"101641576","NonLowPoint"
"103594411","NonLowPoint"
"105201172","NonLowPoint"
"105206305","NonLowPoint"
"102071248","NonLowPoint"
"102023922","NonLowPoint"
"101422918","NonLowPoint"
"100792799","NonLowPoint"
"305525969","NonLowPoint"
"101397274","NonLowPoint"
"105210724","NonLowPoint"
"101695775","NonLowPoint"
"105206318","NonLowPoint"
"101904744","NonLowPoint"
"105205022","NonLowPoint"
"101423607","NonLowPoint"
"201397371","NonLowPoint"
"105213370","NonLowPoint"
"105211000","NonLowPoint"
"105208032","NonLowPoint"
"107281798","NonLowPoint"
"105211200","NonLowPoint"
"101929066","NonLowPoint"
"107468513","NonLowPoint"
"105208131","NonLowPoint"
"102174537","NonLowPoint"
"107049733","NonLowPoint"
"101796217","NonLowPoint"
"105205177","NonLowPoint"
"105193655","NonLowPoint"
"105194300","NonLowPoint"
"105212328","NonLowPoint"
"101769331","NonLowPoint"
"107300725","NonLowPoint"
"105211403","NonLowPoint"
"107021856","NonLowPoint"
"101859391","NonLowPoint"
"101901559","NonLowPoint"
"105204513","NonLowPoint"
"105202670","NonLowPoint"
"207369902","NonLowPoint"
"101929478","NonLowPoint"
"205525928","NonLowPoint"
"105211533","NonLowPoint"
"201987159","NonLowPoint"
"101616922","NonLowPoint"
"101690537","NonLowPoint"
"107436041","NonLowPoint"
"101870866","NonLowPoint"
"101616949","NonLowPoint"
"102003083","NonLowPoint"
"105212286","NonLowPoint"
"102049439","NonLowPoint"
"305200976","NonLowPoint"
"105208069","NonLowPoint"
"102013639","NonLowPoint"
"205213493","NonLowPoint"
"105546062","NonLowPoint"
"105202714","NonLowPoint"
"305205311","NonLowPoint"
"200634107","NonLowPoint"
"105210992","NonLowPoint"
"102912926","NonLowPoint"
"105207973","NonLowPoint"
"101684442","NonLowPoint"
"302080201","NonLowPoint"
"107525766","NonLowPoint"
"102635457","NonLowPoint"
"205211212","NonLowPoint"
"101690548","NonLowPoint"
"205206677","NonLowPoint"
"101839420","NonLowPoint"
"102163169","NonLowPoint"
"205192853","NonLowPoint"
"101936283","NonLowPoint"
"103187474","NonLowPoint"
"103153629","NonLowPoint"
"107420543","NonLowPoint"
"107469479","NonLowPoint"
"107458300","NonLowPoint"
"101963743","NonLowPoint"
"105214547","NonLowPoint"
"101929090","NonLowPoint"
"205194751","NonLowPoint"
"107347678","NonLowPoint"
"105194812","NonLowPoint"
"100792130","NonLowPoint"
"105206527","NonLowPoint"
"101942812","NonLowPoint"
"102229227","NonLowPoint"
"105211612","NonLowPoint"
"105544710","NonLowPoint"
"102050358","NonLowPoint"
"201851822","NonLowPoint"
"101977802","NonLowPoint"
"102168071","NonLowPoint"
"105529902","NonLowPoint"
"101908396","NonLowPoint"
"105194641","NonLowPoint"
"107530397","NonLowPoint"
"107427863","NonLowPoint"
"105529956","NonLowPoint"
"101424118","NonLowPoint"
"105194217","NonLowPoint"
"101637424","NonLowPoint"
"105208063","NonLowPoint"
"102053330","NonLowPoint"
"102068864","NonLowPoint"
"105207220","NonLowPoint"
"105529933","NonLowPoint"
"101423340","NonLowPoint"
"100764483","NonLowPoint"
"200792100","NonLowPoint"
"101397282","NonLowPoint"
"105206354","NonLowPoint"
"100872711","NonLowPoint"
"105206619","NonLowPoint"
"105528772","NonLowPoint"
"103633922","NonLowPoint"
"105194084","NonLowPoint"
"303923281","NonLowPoint"
"105196161","NonLowPoint"
"105205012","NonLowPoint"
"102131806","NonLowPoint"
"205206431","NonLowPoint"
"103747903","NonLowPoint"
"201753833","NonLowPoint"
"200996182","NonLowPoint"
"105204511","NonLowPoint"
"101397433","NonLowPoint"
"305542528","NonLowPoint"
"205527331","NonLowPoint"
"105202811","NonLowPoint"
"102020498","NonLowPoint"
"105194020","NonLowPoint"
"105206424","NonLowPoint"
"202001420","NonLowPoint"
"100792739","NonLowPoint"
"202068945","NonLowPoint"
"205194109","NonLowPoint"
"105202645","NonLowPoint"
"101617608","NonLowPoint"
"101397490","NonLowPoint"
"105212339","NonLowPoint"
"101920643","NonLowPoint"
"107484265","NonLowPoint"
"201611249","NonLowPoint"
"107520291","NonLowPoint"
"107290043","NonLowPoint"
"100767526","NonLowPoint"
"107240412","NonLowPoint"
"100764892","NonLowPoint"
"102105387","NonLowPoint"
"105196627","NonLowPoint"
"105202755","NonLowPoint"
"205214958","NonLowPoint"
"102800012","NonLowPoint"
"102068784","NonLowPoint"
"105211591","NonLowPoint"
"105196453","NonLowPoint"
"100793379","NonLowPoint"
"101397662","NonLowPoint"
"105211596","NonLowPoint"
"105214495","NonLowPoint"
"101874980","NonLowPoint"
"105214942","NonLowPoint"
"202016750","NonLowPoint"
"107526774","NonLowPoint"
"105202045","NonLowPoint"
"102054919","NonLowPoint"
"107459314","NonLowPoint"
"105529052","NonLowPoint"
"105193819","NonLowPoint"
"105201121","NonLowPoint"
"305203956","NonLowPoint"
"107357011","NonLowPoint"
"105207261","NonLowPoint"
"101423180","NonLowPoint"
"205530479","NonLowPoint"
"202374753","NonLowPoint"
"102397361","NonLowPoint"
"102158027","NonLowPoint"
"107469968","NonLowPoint"
"102388377","NonLowPoint"
"105194668","NonLowPoint"
"102068506","NonLowPoint"
"101932235","NonLowPoint"
"100764776","NonLowPoint"
"107331279","NonLowPoint"
"107083392","NonLowPoint"
"101397379","NonLowPoint"
"100792610","NonLowPoint"
"205206293","NonLowPoint"
"101424014","NonLowPoint"
"105194603","NonLowPoint"
"105194544","NonLowPoint"
"107359017","NonLowPoint"
"105202846","NonLowPoint"
"102196797","NonLowPoint"
"103583604","NonLowPoint"
"107473588","NonLowPoint"
"202196810","NonLowPoint"
"105206650","NonLowPoint"
"105211388","NonLowPoint"
"105203158","NonLowPoint"
"107211578","NonLowPoint"
"105206806","NonLowPoint"
"205203579","NonLowPoint"
"105206940","NonLowPoint"
"105193860","NonLowPoint"
"102055080","NonLowPoint"
"101424102","NonLowPoint"
"100696454","NonLowPoint"
"107392789","NonLowPoint"
"101958679","NonLowPoint"
"105210793","NonLowPoint"
"105196814","NonLowPoint"
"107434494","NonLowPoint"
"100872722","NonLowPoint"
"205202031","NonLowPoint"
"105206236","NonLowPoint"
"101801862","NonLowPoint"
"107294700","NonLowPoint"
"105211530","NonLowPoint"
"101936120","NonLowPoint"
"102467232","NonLowPoint"
"105205603","NonLowPoint"
"105206314","NonLowPoint"
"102047666","NonLowPoint"
"101682835","NonLowPoint"
"205206535","NonLowPoint"
"105543860","NonLowPoint"
"105213374","NonLowPoint"
"100169632","NonLowPoint"
"102557896","NonLowPoint"
"100792726","NonLowPoint"
"105211566","NonLowPoint"
"100793485","NonLowPoint"
"105194018","NonLowPoint"
"102217596","NonLowPoint"
"101938812","NonLowPoint"
"107330493","NonLowPoint"
"101771230","NonLowPoint"
"102228674","NonLowPoint"
"102207178","NonLowPoint"
"103090790","NonLowPoint"
"101611511","NonLowPoint"
"101955270","NonLowPoint"
"203603329","NonLowPoint"
"105194290","NonLowPoint"
"103996428","NonLowPoint"
"105211031","NonLowPoint"
"201976694","NonLowPoint"
"103509510","NonLowPoint"
"103736553","NonLowPoint"
"202262181","NonLowPoint"
"305525254","NonLowPoint"
"105192783","NonLowPoint"
"105204437","NonLowPoint"
"100793780","NonLowPoint"
"101937601","NonLowPoint"
"201753204","NonLowPoint"
"105192336","NonLowPoint"
"107504379","NonLowPoint"
"202571772","NonLowPoint"
"100793671","NonLowPoint"
"105545867","NonLowPoint"
"105206551","NonLowPoint"
"101769322","NonLowPoint"
"102957053","NonLowPoint"
"102711125","NonLowPoint"
"101860244","NonLowPoint"
"105529696","NonLowPoint"
"101696035","NonLowPoint"
"105213564","NonLowPoint"
"105193867","NonLowPoint"
"105201088","NonLowPoint"
"105196158","NonLowPoint"
"107271432","NonLowPoint"
"105196631","NonLowPoint"
"102453028","NonLowPoint"
"105528902","NonLowPoint"
"101424205","NonLowPoint"
"100792547","NonLowPoint"
"101610324","NonLowPoint"
"105194460","NonLowPoint"
"100191044","NonLowPoint"
"102914507","NonLowPoint"
"101799173","NonLowPoint"
"105206572","NonLowPoint"
"101423037","NonLowPoint"
"100448765","NonLowPoint"
"103763868","NonLowPoint"
"101932140","NonLowPoint"
"101930357","NonLowPoint"
"101849557","NonLowPoint"
"105211550","NonLowPoint"
"305214570","NonLowPoint"
"105213574","NonLowPoint"
"105201102","NonLowPoint"
"105208116","NonLowPoint"
"107441640","NonLowPoint"
"301967805","NonLowPoint"
"105196257","NonLowPoint"
"105210792","NonLowPoint"
"105214464","NonLowPoint"
"200620994","NonLowPoint"
"100793398","NonLowPoint"
"201397265","NonLowPoint"
"101397615","NonLowPoint"
"101466991","NonLowPoint"
"101782502","NonLowPoint"
"105213551","NonLowPoint"
"105207276","NonLowPoint"
"105192285","NonLowPoint"
"305205185","NonLowPoint"
"101930230","NonLowPoint"
"101937642","NonLowPoint"
"107393311","NonLowPoint"
"405202882","NonLowPoint"
"103995755","NonLowPoint"
"101854763","NonLowPoint"
"105526145","NonLowPoint"
"305203565","NonLowPoint"
"103836270","NonLowPoint"
"205201125","NonLowPoint"
"107193210","NonLowPoint"
"201397358","NonLowPoint"
"203615909","NonLowPoint"
"107305466","NonLowPoint"
"101667802","NonLowPoint"
"105214456","NonLowPoint"
"101930544","NonLowPoint"
"103096163","NonLowPoint"
"102256045","NonLowPoint"
"105211572","NonLowPoint"
"102456536","NonLowPoint"
"103970235","NonLowPoint"
"105203928","NonLowPoint"
"205196635","NonLowPoint"
"101631147","NonLowPoint"
"100792227","NonLowPoint"
"107229801","NonLowPoint"
"107479073","NonLowPoint"
"101696012","NonLowPoint"
"105194455","NonLowPoint"
"101916862","NonLowPoint"
"101466958","NonLowPoint"
"100793662","NonLowPoint"
"101423918","NonLowPoint"
"101880420","NonLowPoint"
"105212410","NonLowPoint"
"107467115","NonLowPoint"
"105211207","NonLowPoint"
"107481415","NonLowPoint"
"101670560","NonLowPoint"
"107522448","NonLowPoint"
"101397464","NonLowPoint"
"102644861","NonLowPoint"
"105204483","NonLowPoint"
"100793767","NonLowPoint"
"100793364","NonLowPoint"
"100792590","NonLowPoint"
"105194825","NonLowPoint"
"107416698","NonLowPoint"
"105211197","NonLowPoint"
"101952738","NonLowPoint"
"105206766","NonLowPoint"
"101611593","NonLowPoint"
"205204474","NonLowPoint"
"105545384","NonLowPoint"
"105211527","NonLowPoint"
"107160240","NonLowPoint"
"101964286","NonLowPoint"
"207297954","NonLowPoint"
"201611024","NonLowPoint"
"105192749","NonLowPoint"
"105545309","NonLowPoint"
"105204977","NonLowPoint"
"101611474","NonLowPoint"
"305205313","NonLowPoint"
"102094669","NonLowPoint"
"107461053","NonLowPoint"
"201904592","NonLowPoint"
"203780954","NonLowPoint"
"102029325","NonLowPoint"
"107357481","NonLowPoint"
"405214681","NonLowPoint"
"101397671","NonLowPoint"
"102670804","NonLowPoint"
"201813835","NonLowPoint"
"102077886","NonLowPoint"
"105206732","NonLowPoint"
"105207262","NonLowPoint"
"107496953","NonLowPoint"
"305210742","NonLowPoint"
"101750968","NonLowPoint"
"105206682","NonLowPoint"
"205194382","NonLowPoint"
"101932060","NonLowPoint"
"202230103","NonLowPoint"
"105194378","NonLowPoint"
"105211798","NonLowPoint"
"103527551","NonLowPoint"
"105527889","NonLowPoint"
"102645856","NonLowPoint"
"201397656","NonLowPoint"
"105212646","NonLowPoint"
"105206867","NonLowPoint"
"105211037","NonLowPoint"
"101938747","NonLowPoint"
"101547819","NonLowPoint"
"105206485","NonLowPoint"
"105194185","NonLowPoint"
"200793735","NonLowPoint"
"205206482","NonLowPoint"
"101423730","NonLowPoint"
"202056851","NonLowPoint"
"102147363","NonLowPoint"
"101397291","NonLowPoint"
"105206448","NonLowPoint"
"107410639","NonLowPoint"
"207127177","NonLowPoint"
"100766833","NonLowPoint"
"101770254","NonLowPoint"
"101397620","NonLowPoint"
"102605535","NonLowPoint"
"103329673","NonLowPoint"
"102031905","NonLowPoint"
"101423518","NonLowPoint"
"103885190","NonLowPoint"
"102139403","NonLowPoint"
"102154244","NonLowPoint"
"205207033","NonLowPoint"
"102097476","NonLowPoint"
"201764449","NonLowPoint"
"101673366","NonLowPoint"
"202229107","NonLowPoint"
"102137904","NonLowPoint"
"101466935","NonLowPoint"
"100654998","NonLowPoint"
"202907628","NonLowPoint"
"207000553","NonLowPoint"
"102156492","NonLowPoint"
"101397637","NonLowPoint"
"101795080","NonLowPoint"
"100793734","NonLowPoint"
"107406877","NonLowPoint"
"101932245","NonLowPoint"
"107321536","NonLowPoint"
"103629007","NonLowPoint"
"107333447","NonLowPoint"
"107291124","NonLowPoint"
"205525707","NonLowPoint"
"201397428","NonLowPoint"
"105208126","NonLowPoint"
"105204145","NonLowPoint"
"100793745","NonLowPoint"
"100634068","NonLowPoint"
"100792436","NonLowPoint"
"105526998","NonLowPoint"
"101397283","NonLowPoint"
"100792629","NonLowPoint"
"105202716","NonLowPoint"
"201921571","NonLowPoint"
"105526188","NonLowPoint"
"101942819","NonLowPoint"
"101953781","NonLowPoint"
"105202023","NonLowPoint"
"100792666","NonLowPoint"
"105210718","NonLowPoint"
"105202073","NonLowPoint"
"105528999","NonLowPoint"
"105194434","NonLowPoint"
"101961624","NonLowPoint"
"203572159","NonLowPoint"
"101467003","NonLowPoint"
"102018658","NonLowPoint"
"102050418","NonLowPoint"
"107250867","NonLowPoint"
"105194112","NonLowPoint"
"305196656","NonLowPoint"
"305206561","NonLowPoint"
"101423052","NonLowPoint"
"102228936","NonLowPoint"
"102067212","NonLowPoint"
"105192254","NonLowPoint"
"101743995","NonLowPoint"
"101916514","NonLowPoint"
"300792410","NonLowPoint"
"105210729","NonLowPoint"
"107488723","NonLowPoint"
"101871059","NonLowPoint"
"105207302","NonLowPoint"
"107383993","NonLowPoint"
"105202726","NonLowPoint"
"107519952","NonLowPoint"
"101670550","NonLowPoint"
"100273912","NonLowPoint"
"105208070","NonLowPoint"
"103934615","NonLowPoint"
"105207291","NonLowPoint"
"102579010","NonLowPoint"
"200793452","NonLowPoint"
"105202877","NonLowPoint"
"205196700","NonLowPoint"
"103985525","NonLowPoint"
"105213203","NonLowPoint"
"107011475","NonLowPoint"
"205212113","NonLowPoint"
"107487821","NonLowPoint"
"101969377","NonLowPoint"
"101907501","NonLowPoint"
"107397349","NonLowPoint"
"101424032","NonLowPoint"
"105204433","NonLowPoint"
"101970194","NonLowPoint"
"201615651","NonLowPoint"
"107486433","NonLowPoint"
"101616862","NonLowPoint"
"101922220","NonLowPoint"
"201397568","NonLowPoint"
"105212301","NonLowPoint"
"100793699","NonLowPoint"
"201965630","NonLowPoint"
"101894555","NonLowPoint"
"107487933","NonLowPoint"
"101823915","NonLowPoint"
"105204621","NonLowPoint"
"105527010","NonLowPoint"
"100765891","NonLowPoint"
"107458442","NonLowPoint"
"103533116","NonLowPoint"
"101424209","NonLowPoint"
"105203906","NonLowPoint"
"105529698","NonLowPoint"
"101939514","NonLowPoint"
"107434983","NonLowPoint"
"101604362","NonLowPoint"
"201397583","NonLowPoint"
"105192337","NonLowPoint"
"102596561","NonLowPoint"
"103704627","NonLowPoint"
"101423479","NonLowPoint"
"107466220","NonLowPoint"
"103752045","NonLowPoint"
"101610405","NonLowPoint"
"101423301","NonLowPoint"
"102003565","NonLowPoint"
"105213563","NonLowPoint"
"101642437","NonLowPoint"
"103574024","NonLowPoint"
"101780721","NonLowPoint"
"102058114","NonLowPoint"
"102171180","NonLowPoint"
"105194809","NonLowPoint"
"205193625","NonLowPoint"
"107455335","NonLowPoint"
"100793759","NonLowPoint"
"101610515","NonLowPoint"
"201964377","NonLowPoint"
"100763703","NonLowPoint"
"100793451","NonLowPoint"
"201966285","NonLowPoint"
"100898133","NonLowPoint"
"105206358","NonLowPoint"
"202196821","NonLowPoint"
"103192244","NonLowPoint"
"107473642","NonLowPoint"
"105201099","NonLowPoint"
"100793323","NonLowPoint"
"102626162","NonLowPoint"
"107503332","NonLowPoint"
"105204758","NonLowPoint"
"200300939","NonLowPoint"
"100663849","NonLowPoint"
"105210976","NonLowPoint"
"205204595","NonLowPoint"
"201827977","NonLowPoint"
"105202663","NonLowPoint"
"101987102","NonLowPoint"
"105529917","NonLowPoint"
"100792144","NonLowPoint"
"100793578","NonLowPoint"
"203950128","NonLowPoint"
"102256056","NonLowPoint"
"101769318","NonLowPoint"
"200265289","NonLowPoint"
"105192750","NonLowPoint"
"101423192","NonLowPoint"
"101829057","NonLowPoint"
"105212311","NonLowPoint"
"107055718","NonLowPoint"
"103826570","NonLowPoint"
"101750203","NonLowPoint"
"101946802","NonLowPoint"
"100762851","NonLowPoint"
"105526746","NonLowPoint"
"105194573","NonLowPoint"
"205206369","NonLowPoint"
"201978596","NonLowPoint"
"105196210","NonLowPoint"
"103431564","NonLowPoint"
"101766326","NonLowPoint"
"101957662","NonLowPoint"
"105206622","NonLowPoint"
"105213439","NonLowPoint"
"201610958","NonLowPoint"
"101424187","NonLowPoint"
"105206897","NonLowPoint"
"105210779","NonLowPoint"
"205210740","NonLowPoint"
"101751269","NonLowPoint"
"103869794","NonLowPoint"
"107250551","NonLowPoint"
"105204779","NonLowPoint"
"107457973","NonLowPoint"
"103423477","NonLowPoint"
"103972664","NonLowPoint"
"101422998","NonLowPoint"
