,RTL_STORE_CD,RTL_FIPS_COUNTY_DSC,RTL_PREMISE_TYPE_CD,RTL_CHANNEL_DSC,RTL_SUBCHANNEL_DSC,RTL_BEER_FLAG,RTL_LIQUOR_FLG,BEERTYPE
2591,100742086,CLEVELAND,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2592,107394084,MCCURTAIN,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
2593,100754538,LE FLORE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2594,101971640,OKLAHOMA,ON,DINING,FAST CASUAL,Y,N,LowPoint
2595,203972634,CARTER,ON,LODGING,FULL SERVICE LODGING,Y,Y,LowPoint
2596,201977490,OKLAHOMA,ON,DINING,FAST CASUAL,Y,N,LowPoint
2597,203567349,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2598,101961472,CHEROKEE,ON,DINING,CASUAL DINING,Y,N,LowPoint
2599,102141988,TULSA,ON,DINING,CASUAL DINING,Y,N,LowPoint
2600,101799664,CLEVELAND,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2601,107083682,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2602,100264710,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2603,100097821,WOODWARD,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
2604,100323730,CLEVELAND,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2605,100191501,MAJOR,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2606,107458547,HASKELL,OFF,EXTENDED MASTER OFF-PREMISE,ETHNIC MARKETS,N,N,LowPoint
2607,100307677,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2608,103934895,TULSA,OFF,WHOLESALE CLUB,CONVENTIONAL CLUB,Y,N,LowPoint
2609,101638095,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2610,100685078,WAGONER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2611,101647023,COAL,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2612,101976656,MUSKOGEE,ON,DINING,FAST CASUAL,Y,N,LowPoint
2613,200684981,WASHINGTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2614,107021787,TULSA,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
2615,101893801,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2616,100432085,CREEK,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2617,101615438,LATIMER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2618,101441518,OTTAWA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2619,101432413,PITTSBURG,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2620,201760767,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2621,101852430,OSAGE,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
2622,101951857,BRYAN,ON,LODGING,RESORT/CONVENTION,Y,Y,LowPoint
2623,107456203,CANADIAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2624,200450737,LE FLORE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2625,107329220,HASKELL,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
2626,100529113,TULSA,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
2627,100208504,PAYNE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2628,103480443,OKFUSKEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2629,100691423,CADDO,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2630,107295741,MUSKOGEE,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
2631,101936912,BLAINE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,N,LowPoint
2632,100684867,CADDO,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2633,101906860,OKLAHOMA,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
2634,100170996,SEQUOYAH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2635,100699498,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2636,102515672,WAGONER,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
2637,207322896,GARFIELD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2638,100254508,GARFIELD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2639,100098333,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2640,101892912,MARSHALL,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2641,101942939,GRADY,OFF,EXTENDED MASTER OFF-PREMISE,MEAT/FISH/FRUIT/BAKERY,N,N,LowPoint
2642,101911229,PAYNE,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
2643,100164010,PAYNE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2644,100582811,PUSHMATAHA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2645,100096877,GARVIN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2646,100554224,LE FLORE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2647,301941543,OKFUSKEE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
2648,102608419,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2649,100170818,JOHNSTON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2650,103619808,OKLAHOMA,ON,CATERER,BANQUET HALL,Y,N,LowPoint
2651,300673175,CREEK,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2652,201946636,LOGAN,ON,DINING,CASUAL DINING,Y,N,LowPoint
2653,101712959,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2654,107494885,CLEVELAND,OFF,CONVENIENCE STORE,GAS STATION/KIOSK,Y,N,LowPoint
2655,102269324,GARFIELD,ON,DINING,QUICK SERVICE RESTAURANT,Y,N,LowPoint
2656,200630671,MARSHALL,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2657,100554374,STEPHENS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2658,202003534,LE FLORE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
2659,100097778,MAJOR,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2660,100097781,GARFIELD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2661,202126877,OSAGE,ON,DINING,CASUAL DINING,Y,N,LowPoint
2662,102520747,CARTER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2663,100926191,STEPHENS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2664,202163471,OKLAHOMA,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
2665,100681863,CARTER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2666,101652872,DELAWARE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2667,100699510,OKLAHOMA,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
2668,203570291,TULSA,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
2669,100450119,GARFIELD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2670,107522734,STEPHENS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2671,103763393,SEMINOLE,ON,DINING,FAST CASUAL,Y,N,LowPoint
2672,102199503,WASHITA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2673,107273469,BLAINE,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
2674,200546374,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2675,202250032,GARFIELD,ON,DINING,CASUAL DINING,Y,Y,LowPoint
2676,101910112,LOGAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2677,101951807,ALFALFA,ON,DINING,FAST CASUAL,Y,N,LowPoint
2678,104000860,OTTAWA,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
2679,100159344,DELAWARE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
2680,100356142,TULSA,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
2681,101874976,CANADIAN,ON,RECREATION,PRIVATE CLUB,Y,Y,LowPoint
2682,101430682,MAJOR,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2683,201970529,MUSKOGEE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
2684,101840753,SEQUOYAH,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
2685,107088395,WAGONER,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
2686,102108936,LOVE,ON,RECREATION,CASINO/GAMBLING,Y,Y,LowPoint
2687,101932527,CLEVELAND,ON,DINING,FAST CASUAL,Y,N,LowPoint
2688,300144848,CREEK,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2689,107225280,CLEVELAND,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
2690,103644697,JEFFERSON,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
2691,100649417,LOGAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2692,201974195,MCINTOSH,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
2693,107460029,COTTON,ON,DINING,CASUAL DINING,Y,Y,LowPoint
2694,100451082,MUSKOGEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2695,100316229,LE FLORE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2696,100546376,DELAWARE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2697,107330015,GARFIELD,ON,DINING,FAST CASUAL,Y,N,LowPoint
2698,101911855,CANADIAN,ON,DINING,POLISHED CASUAL,Y,N,LowPoint
2699,107337028,KAY,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2700,201734582,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2701,103617203,MCCURTAIN,ON,DINING,CASUAL DINING,Y,Y,LowPoint
2702,100323037,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2703,100097714,KIOWA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2704,201723687,ROGERS,ON,LODGING,FULL SERVICE LODGING,Y,N,LowPoint
2705,107281749,BRYAN,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
2706,107486385,TULSA,ON,EXTENDED MASTER ON-PREMISE,SPECIAL EVENTS,N,N,LowPoint
2707,101839669,OKMULGEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2708,107414913,CANADIAN,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
2709,101958071,COMANCHE,NR,DISTRIBUTOR/SUB-DISTRIBUTOR,DISTRIBUTOR/SUB-DISTRIBUTOR,N,N,LowPoint
2710,107230003,CLEVELAND,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2711,100205280,ALFALFA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2712,107483328,PAYNE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
2713,100448479,CHEROKEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2714,201943003,PAYNE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
2715,100616894,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2716,107317764,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2717,100647184,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2718,101910257,COMANCHE,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
2719,101911802,TULSA,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
2720,101652868,PONTOTOC,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2721,101489829,MARSHALL,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
2722,100264995,MUSKOGEE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
2723,207353312,LINCOLN,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
2724,200096882,NOBLE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2725,100097791,KINGFISHER,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
2726,101489831,KINGFISHER,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
2727,202004083,OKLAHOMA,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
2728,100685134,LE FLORE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2729,101531859,WOODS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2730,100254510,NOBLE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2731,100476187,SEMINOLE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2732,201941401,MARSHALL,ON,LODGING,RESORT/CONVENTION,Y,N,LowPoint
2733,100097690,CUSTER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2734,100098228,TULSA,OFF,GROCERY,SUPERMARKET-NATURAL/GOURMET FOODS,Y,N,LowPoint
2735,102430602,OKLAHOMA,ON,DINING,CASUAL DINING,Y,Y,LowPoint
2736,107234274,COMANCHE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
2737,101636225,POTTAWATOMIE,ON,DINING,CASUAL DINING,Y,Y,LowPoint
2738,100307664,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2739,101823331,POTTAWATOMIE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2740,102071447,TULSA,ON,DINING,CASUAL DINING,Y,N,LowPoint
2741,100448725,JEFFERSON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2742,101910285,COMANCHE,ON,RECREATION,PRIVATE CLUB,Y,N,LowPoint
2743,100670535,GARFIELD,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2744,103680215,WAGONER,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
2745,101910830,OKLAHOMA,ON,BAR/NIGHTCLUB,CASUAL NIGHTCLUB,Y,Y,LowPoint
2746,201932446,OKLAHOMA,ON,DINING,FAST CASUAL,Y,Y,LowPoint
2747,100940912,CLEVELAND,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
2748,100647622,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2749,107259892,HASKELL,OFF,EXTENDED MASTER OFF-PREMISE,ETHNIC MARKETS,N,N,LowPoint
2750,107442315,OKLAHOMA,ON,DINING,CASUAL DINING,Y,N,LowPoint
2751,100566385,TULSA,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
2752,107363361,TULSA,ON,DINING,CASUAL DINING,Y,Y,LowPoint
2753,101932634,TULSA,OFF,EXTENDED MASTER OFF-PREMISE,OTHER OFF-PREMISE,N,N,LowPoint
2754,100754355,CARTER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2755,107347451,TULSA,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
2756,102592061,CANADIAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2757,101972661,WASHITA,ON,RECREATION,OTHER ENTERTAINMENT,Y,N,LowPoint
2758,100573768,LE FLORE,OFF,GROCERY,SUPERCENTER,Y,N,LowPoint
2759,100794515,POTTAWATOMIE,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
2760,100691435,JEFFERSON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2761,107510530,OKLAHOMA,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
2762,107517715,CHOCTAW,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
2763,103710790,GRADY,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
2764,101552068,MUSKOGEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2765,107006633,TULSA,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
2766,201973182,PITTSBURG,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
2767,107262944,POTTAWATOMIE,ON,DINING,FAST CASUAL,Y,Y,LowPoint
2768,100323131,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2769,100504215,TULSA,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
2770,101411898,HARMON,OFF,LIQUOR,CONVENTIONAL LIQUOR,Y,Y,LowPoint
2771,100656399,GARVIN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2772,101893800,TULSA,ON,BAR/NIGHTCLUB,ADULT ENTERTAINMENT,Y,Y,LowPoint
2773,100512419,OSAGE,OFF,GROCERY,SUPERETTE,Y,N,LowPoint
2774,202500522,OKLAHOMA,ON,DINING,FAST CASUAL,Y,Y,LowPoint
2775,100531420,HUGHES,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
2776,101822015,CREEK,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2777,101945807,CLEVELAND,ON,RECREATION,GOLF/COUNTRY CLUB,Y,N,LowPoint
2778,201976306,TULSA,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,N,LowPoint
2779,100391826,GRADY,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2780,100701262,LOGAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2781,102117323,LOGAN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2782,100685060,MUSKOGEE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2783,100653983,OKLAHOMA,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
2784,207412263,CHEROKEE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
2785,101910892,OKLAHOMA,ON,DINING,FAST CASUAL,Y,N,LowPoint
2786,102069147,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2787,100554326,PITTSBURG,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2788,100616881,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2789,100754524,SEMINOLE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2790,100098503,DELAWARE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2791,100447390,OKMULGEE,OFF,CONVENIENCE STORE,GAS STATION/KIOSK,Y,N,LowPoint
2792,105529856,TULSA,ON,DINING,CASUAL DINING,Y,Y,LowPoint
2793,107440860,TULSA,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
2794,103682342,OKLAHOMA,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
2795,200550369,POTTAWATOMIE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2796,107272540,CARTER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2797,101597846,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2798,100390267,OKLAHOMA,OFF,EXTENDED MASTER OFF-PREMISE,GIFT/VARIETY,N,N,LowPoint
2799,100682723,PITTSBURG,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2800,101942738,GARFIELD,ON,RECREATION,GOLF/COUNTRY CLUB,Y,N,LowPoint
2801,100420095,OKLAHOMA,OFF,WHOLESALE CLUB,CONVENTIONAL CLUB,Y,N,LowPoint
2802,200098919,ADAIR,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2803,101936800,LINCOLN,ON,BAR/NIGHTCLUB,SPORTS BAR,Y,Y,LowPoint
2804,100681784,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2805,100325504,PUSHMATAHA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2806,102191447,CARTER,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2807,100566417,TULSA,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
2808,101437032,GARVIN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2809,200206424,PAYNE,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
2810,101868242,MUSKOGEE,OFF,LIQUOR,CONVENTIONAL LIQUOR,Y,Y,LowPoint
2811,101644527,CLEVELAND,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2812,100673079,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2813,103747617,PITTSBURG,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
2814,100616866,CLEVELAND,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2815,100661527,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2816,207249468,POTTAWATOMIE,ON,DINING,CASUAL DINING,Y,N,LowPoint
2817,100977949,TULSA,OFF,GROCERY,SUPERMARKET-NATURAL/GOURMET FOODS,Y,N,LowPoint
2818,102718323,CLEVELAND,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2819,100097686,JEFFERSON,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2820,107085202,LINCOLN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2821,107280286,OKLAHOMA,ON,DINING,CASUAL DINING,Y,N,LowPoint
2822,100650584,POTTAWATOMIE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2823,103752964,GRADY,OFF,MASS MERCHANDISER,DOLLAR STORE,Y,N,LowPoint
2824,100096796,OKLAHOMA,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
2825,200673252,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2826,102321795,TULSA,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
2827,101449763,TULSA,OFF,GROCERY,SUPERMARKET-CONVENTIONAL,Y,N,LowPoint
2828,101541959,POTTAWATOMIE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2829,200691464,OKLAHOMA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2830,100647165,MCINTOSH,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2831,200098403,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2832,101942584,OKLAHOMA,ON,DINING,CASUAL DINING,Y,N,LowPoint
2833,103931983,ROGERS,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2834,100307659,TULSA,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2835,107368019,OKLAHOMA,ON,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,Y,Y,LowPoint
2836,100699596,OKLAHOMA,OFF,DRUG,CONVENTIONAL DRUG,Y,N,LowPoint
2837,101823337,MCCURTAIN,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2838,100263617,PAYNE,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2839,100451685,DEWEY,OFF,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,Y,N,LowPoint
2840,302169624,LE FLORE,OFF,LIQUOR,BEER SPECIALTY STORE,Y,Y,LowPoint
2841,201943129,JEFFERSON,ON,DINING,CASUAL DINING,Y,N,LowPoint
2842,102228537,OKLAHOMA,NR,DISTRIBUTOR/SUB-DISTRIBUTOR,DISTRIBUTOR/SUB-DISTRIBUTOR,N,N,NonLowPoint
2843,201661180,OKLAHOMA,ON,DINING,CASUAL DINING,Y,Y,LowPoint
